File Name,Label,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvector_1_X,Eigenvector_2_X,Eigenvector_3_X,Eigenvector_1_Y,Eigenvector_2_Y,Eigenvector_3_Y,Eigenvector_1_Z,Eigenvector_2_Z,Eigenvector_3_Z
stairs moving_866.pcd,1,0.2872649938558169,0.0454402734961087,0.0384436123042445,0.0169562670875148,-0.0425424507183088,0.9989507619964744,0.8225622177283429,-0.5673956352914495,-0.0381259887483871,0.5684222752252824,0.8223456286374312,0.0253729006741588
stairs moving_585.pcd,1,0.1333665170310444,0.0409490878196906,0.013175274875312,-0.6212947366074653,0.6133691853037133,-0.4876177732442895,0.5853603269295132,0.7770047492354457,0.231553249432037,-0.5209089535809817,0.1415692840464384,0.8417909478568566
stairs moving_555.pcd,1,0.283847472419665,0.066962757301325,0.0184745084449606,-0.4851272416574746,-0.2307288557387282,-0.8434546546977535,0.2895808698045474,-0.952525792955979,0.0940081570759951,-0.8251027083006403,-0.1986424146124898,0.5289108732781614
stairs moving_405.pcd,1,0.0639105978160696,0.021972275761182,0.0068605610507979,-0.0263863535135883,-0.998765948153646,-0.0420754222439141,0.9851490107584217,-0.0331240731904628,0.1684761774761539,-0.1696619785041999,-0.0370050886233312,0.9848073093077748
stairs moving_87.pcd,1,0.3193933001010782,0.0850949368371284,0.0515423263876544,-0.5951462420550407,0.6832368426121291,0.4230701684888356,-0.2308941969975603,-0.6496407241073403,0.7243305870761928,0.7697329539266293,0.3333981800770651,0.5443866577724751
stairs moving_679.pcd,1,0.0604681915201154,0.0368919272529402,0.0111850535949955,-0.0876826076698817,0.9946923131911704,-0.0538420132480957,0.9186848777166644,0.1016430996016532,0.3816893707690655,0.3851361522460939,-0.015996324007938,-0.9227211181344588
stairs moving_271.pcd,1,0.0575263591455519,0.0302221565910069,0.0068544669115997,-0.2239465336570856,0.9692957908950288,0.1015559935018939,0.9734427761151374,0.2173830175773252,0.0717898690501047,-0.0475090695786669,-0.1149360405710815,0.9922361588279336
stairs moving_228.pcd,1,0.187659828564106,0.0822560021962801,0.010286812516252,-0.5763134344306602,0.7583279767190187,-0.3046333944595973,0.428845850126573,0.597943447360895,0.6771667967254342,0.6956680689265207,0.2596195552792738,-0.6698086475946978
stairs moving_37.pcd,1,0.2228813469070144,0.034407132224895,0.0168331222852721,-0.4864785173811665,0.1911793976628443,0.8525192608005369,-0.0568216295016237,-0.9806230780521296,0.1874824824146167,0.8718428496853101,0.0427646664997971,0.4879151860228977
stairs moving_419.pcd,1,0.0760562344094065,0.0365215108001839,0.0227639577682234,-0.1394037429888263,-0.9357512711469008,-0.3239385049475665,-0.98995909924075,0.1239662201166194,0.0679217056649866,0.0234003904058982,-0.3301544105671726,0.943636840586406
stairs moving_746.pcd,1,0.1248486006075243,0.0373654247092472,0.0185099896682665,-0.0450880800021491,-0.961059828549122,0.2726372516565782,0.8296454532910228,0.115998962354035,0.5461068234020889,-0.556466968359536,0.2508151643779136,0.7921087466016442
stairs moving_315.pcd,1,0.0681269103471017,0.0332631120004508,0.0056732953176293,-0.1001647085587006,0.9925424134440824,0.0694736545313865,0.9597574887349336,0.0779721097922878,0.2697886448903149,0.2623596653004491,0.0937011611941671,-0.9604100678430544
stairs moving_133.pcd,1,0.770162729875723,0.2599303807488483,0.0355872397699721,-0.2275785214327337,0.6560624664269348,-0.7195763036178289,-0.4243668474418757,-0.7319228018498893,-0.5331057971214072,0.8764250084147156,-0.1840408983840672,-0.4449810696504413
stairs moving_313.pcd,1,0.0472842126675341,0.0290460378322731,0.007086260304136,-0.2702416987117302,0.9627913830476922,-0.0014754682340446,0.9510304194745802,0.2671787512455342,0.1554241169087999,-0.1500352142378642,-0.0405988622006596,0.9878467324826304
stairs moving_415.pcd,1,0.0896638418569787,0.0420083196252942,0.0254173878744179,-0.2938509002849715,-0.7924988476501319,-0.534412972218045,0.6310458416120454,-0.5807796852614002,0.5142724015264818,0.7179364833924082,0.1861196756414597,-0.6707657356732383
stairs moving_101.pcd,1,0.3056375277981951,0.0760050406750697,0.0410726835838322,-0.5713226355060561,0.7988623038491983,0.188174030214493,0.7199656882982179,0.5978999174878608,-0.3523706803087944,0.3940048906189967,0.0658385005658552,0.9167472050743064
stairs moving_111.pcd,1,0.2866346624111255,0.1714060520673987,0.0664261047676306,-0.8276750796049148,0.5252316142364146,-0.1977010723481486,0.0048324578414844,0.3589350015750273,0.933350047943185,0.5611867870435017,0.7715551931332878,-0.2996197156344131
stairs moving_772.pcd,1,0.0693965474556035,0.0379216038998436,0.0109357450673688,-0.1996959033670224,0.975914193503782,-0.087823875434249,0.9095864347960648,0.2179590085740243,0.3537603542179545,0.364381755599005,-0.0092389122352203,-0.9312038330501526
stairs moving_346.pcd,1,0.070381273635919,0.0322144262969442,0.0058800204901605,-0.0688078585973889,0.9924097635903985,0.101923205040318,0.9656072779442352,0.0405734396401633,0.2568197437443056,0.2507350461669977,0.1160890051909092,-0.9610698619233764
stairs moving_616.pcd,1,0.0678839909871189,0.0574087845797435,0.028125478556833,-0.8325558832286225,0.4706892944428313,-0.292065556679179,0.3906042268487373,0.8726937139964648,0.2929744349238636,0.392783705452898,0.1298355484756269,-0.9104195137862128
stairs moving_345.pcd,1,0.0649672854313093,0.0300742403631548,0.0068452215719614,-0.0951769867818148,0.9911739309947638,0.0922798986969566,0.966378401595476,0.0697550950254138,0.2474813359584276,0.2388600555072088,0.1127318288434188,-0.9644881588950226
stairs moving_855.pcd,1,0.4267606739644038,0.0483055972419933,0.0433637278815686,-0.3409184751521529,-0.0523839354497464,-0.9386322584520138,0.3973681306598202,-0.9128958472647544,-0.0933795522728989,-0.8519819024109911,-0.4048173604893494,0.3320387667285031
stairs moving_356.pcd,1,0.0542183986536178,0.0313182684939018,0.0071712271209371,-0.0098244064030676,-0.999039246684408,-0.0427090695646481,0.9972868674900668,-0.0129054102780992,0.0724731282435356,-0.072954677510612,-0.0418811887343772,0.9964555088208996
stairs moving_190.pcd,1,0.1262962443785255,0.0630629290527508,0.0097690400604326,-0.3758900212015774,-0.6927542070102568,-0.6154659215835345,0.7102905645321514,-0.6419524383405628,0.2887635379427337,0.5951420048170655,0.3286163044923323,-0.733360292437576
stairs moving_292.pcd,1,0.0771280084225682,0.0275646625957278,0.0065802601286812,-0.1145061094544003,0.9916978037533212,0.0585133910182627,0.9430358047305936,0.0899892406630377,0.320289568298768,0.3123648858206346,0.0918553351511445,-0.9455108542531556
stairs moving_850.pcd,1,0.4818901770689845,0.0697266372274729,0.0431917269373299,-0.4452284314613284,-0.0979330094568408,-0.8900453749541151,0.3155812683522091,-0.9473822751051502,-0.0536217109182492,-0.8379618767483975,-0.3047555585634422,0.4527073476772696
stairs moving_821.pcd,1,0.0786374636625112,0.0392397905773539,0.0073202632228271,-0.2779418092680612,0.9556115018337594,-0.0977497223721014,0.8747113037537955,0.293835475812682,0.385409974234282,0.3970245404834969,0.0216187584509607,-0.9175533464256492
stairs moving_655.pcd,1,0.2722982955003775,0.0631361618125715,0.0211144560487533,-0.6735103226070344,0.1851548453335779,-0.7156126945431215,0.1331589259961102,0.982672979766344,0.1289283338320061,0.7270849646150926,-0.0084556541221626,-0.686495415967241
stairs moving_98.pcd,1,0.3430097340452402,0.0609638547012882,0.0338594527227453,-0.5983910665527123,0.7746420735496745,0.2045917626801421,0.5818079452301415,0.5956873782067964,-0.5537653495048184,0.5508426693140138,0.2123351250541772,0.8071469186779064
stairs moving_579.pcd,1,0.3519164406973391,0.0442998015741167,0.0203543867884395,-0.5386258275133555,0.6834163543430435,-0.4927720614564271,0.6590252988200499,0.7061305057054706,0.2589698137375851,-0.5249455909431917,0.1852614248261076,0.8307287951074667
stairs moving_700.pcd,1,0.0725252028708131,0.0287419295855658,0.010042872483408,0.030521131008062,-0.9988054747905714,0.0381586699240153,-0.9995333670112752,-0.0305457736022457,-6.281833619469981e-05,-0.0012283293905702,0.0381389465431542,0.999271690764572
stairs moving_303.pcd,1,0.0723654561880197,0.0224960598237164,0.0073790210977352,0.1171276740828242,0.9902344553770208,0.0756097305121651,0.9667513589618588,-0.0962607837922987,-0.2369085719198253,-0.2273167787677505,0.1008443597226282,-0.9685853071375732
stairs moving_154.pcd,1,0.5770832215406653,0.1259101610824114,0.0301354119864783,-0.2365586897309465,0.1039851886596627,-0.966036783384666,-0.0801145034464349,-0.9929584522511582,-0.0872649897754893,0.9683086556725128,-0.0567502655711795,-0.2432236721770552
stairs moving_165.pcd,1,0.6462463215782206,0.0854630396112799,0.0774983071956219,-0.442688938271778,0.024506955609915,-0.8963402886507664,0.6633924900210194,0.6814874463795919,-0.309006900587565,-0.6032718360039007,0.7314193527339532,0.3179446843882234
stairs moving_108.pcd,1,0.3019009750308369,0.1971316772451407,0.0415902373856425,-0.8537351262046627,0.5040868300715462,-0.1305097775368905,0.038838901079931,0.3115875257831389,0.94942337949897,0.5192570404406781,0.8054872323784915,-0.2855913941771115
stairs moving_620.pcd,1,0.1271425290830765,0.0635241867054231,0.027218829283339,-0.442304785068947,0.7700856396138952,-0.4597114146565976,-0.6970593448402682,-0.6177019218633009,-0.3640777465009909,0.5643356686192788,-0.1594128081016135,-0.8100079072065837
stairs moving_433.pcd,1,0.1154630316047099,0.0341604113551789,0.023473126906884,-0.0146446474359549,0.877880571599902,0.4786556552563706,0.993352742218978,-0.0418885604362076,0.1072178997678059,0.1141747074772415,0.4770440760684604,-0.8714316299403385
stairs moving_281.pcd,1,0.0726135766826379,0.0272045071080038,0.0061094990340495,-0.0316316408373416,0.9962712538501048,0.0802684748196788,0.9638235415400824,0.009139126785241,0.2663844160883591,0.2646575524542426,0.0857908218490958,-0.9605187737964244
stairs moving_502.pcd,1,0.0585606692618116,0.0323076814224548,0.0071387179648317,0.0478431195439826,0.9979290545210504,0.0429957911314946,0.9945627214174496,-0.0436071973845049,-0.0945695802199932,-0.0924988058248164,0.0472865147689249,-0.9945893406034432
stairs moving_494.pcd,1,0.0609977320675978,0.0300186301536838,0.0063054949361849,-0.0932037177795381,0.9870399208871604,0.1306340750613733,0.9936537256735666,0.0839147699784567,0.0749038372481927,-0.0629709492314772,-0.1367863514921391,0.9885970633166756
